timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
15.96,-0.46104,-0.01076,-1.9904083855593735,-0.7460933486425361,11.9,-5.486376
15.98,-0.37516,-0.01076,-1.7985617941801566,-0.7737393639941264,11.9,-4.464404
16.0,-0.28815,-0.01345,-1.582734378878538,-0.7952418203786964,11.9,-3.4289850000000004
16.02,-0.19775,-0.00807,-1.3189453157321147,-0.8106007177962467,11.9,-2.353225
16.04,-0.11074,-0.00538,-1.055156252585692,-0.8198160562467764,11.9,-1.317806
16.06,-0.04407,-0.01345,-0.7673863655168668,-0.8244237254720417,11.9,-0.524433
16.080000000000002,0.01921,-0.00807,-0.4796164784480418,-0.8244237254720417,11.9,0.22859900000000002
16.1,0.07797000000000001,-0.01614,-0.21582741530161878,-0.8182801665050216,11.9,0.9278430000000002
16.12,0.1017,-0.03497,0.0,-0.8106007177962467,11.9,1.21023
16.14,0.12995,-0.03497,0.1918465913792167,-0.7998494896039615,11.9,1.5464050000000003
16.16,0.16046,-0.03497,0.3597123588360313,-0.7875623716699213,11.9,1.909474
16.18,0.16498000000000002,-0.06725,0.4796164784480418,-0.7752752537358811,11.9,1.9632620000000003
16.2,0.16498000000000002,-0.06994,0.5755397741376501,-0.7599163563183309,11.9,1.9632620000000003
16.22,0.16498000000000002,-0.07801000000000001,0.6714630698272585,-0.744557458900781,11.9,1.9632620000000003
16.240000000000002,0.16046,-0.08608,0.7194247176720626,-0.7291985614832309,11.9,1.909474
16.26,0.16046,-0.08070000000000001,0.7434055415944647,-0.7138396640656809,11.9,1.909474
16.28,0.17289000000000002,-0.06456,0.7434055415944647,-0.6984807666481306,11.9,2.0573910000000004
16.3,0.18419,-0.05649,0.7434055415944647,-0.6831218692305807,11.9,2.191861
16.32,0.19210000000000002,-0.0538,0.7434055415944647,-0.6662270820712755,11.9,2.2859900000000004
16.34,0.19210000000000002,-0.061869999999999994,0.7673863655168668,-0.6508681846537253,11.9,2.2859900000000004
16.36,0.18419,-0.07263,0.7673863655168668,-0.6355092872361754,11.9,2.191861
16.38,0.16837,-0.08608,0.791367189439269,-0.6186145000768701,11.9,2.003603
16.4,0.15707000000000002,-0.08877,0.791367189439269,-0.6032556026593201,11.9,1.8691330000000002
16.42,0.14125,-0.08608,0.791367189439269,-0.5878967052417702,11.9,1.680875
16.44,0.11413000000000001,-0.09146,0.7673863655168668,-0.5740736975659749,11.9,1.3581470000000002
16.46,0.09831,-0.08877,0.7194247176720626,-0.5617865796319346,11.9,1.169889
16.48,0.08249000000000001,-0.08608,0.6714630698272585,-0.5510353514396498,11.9,0.9816310000000001
