timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
15.4,0.07571,0.0,0.1918465913792167,-0.00886627260013125,11.9,0.900949
15.42,0.07684,0.0,0.21582741530161878,-0.004258603374866241,11.9,0.9143960000000001
15.44,0.07797000000000001,0.0,0.21582741530161878,0.0003490658503987693,11.9,0.9278430000000002
15.46,0.07797000000000001,0.0,0.21582741530161878,0.00495673507566378,11.9,0.9278430000000002
15.48,0.0791,0.0,0.21582741530161878,0.008028514559173788,11.9,0.9412900000000001
15.5,0.0791,0.0,0.21582741530161878,0.012636183784438577,11.9,0.9412900000000001
15.52,0.07797000000000001,0.0,0.1918465913792167,0.015707963267949026,11.9,0.9278430000000002
15.540000000000001,0.07797000000000001,0.0,0.1918465913792167,0.020315632493214036,11.9,0.9278430000000002
15.56,0.07684,0.0,0.1918465913792167,0.02338741197672381,11.9,0.9143960000000001
15.58,0.07571,0.0,0.1678657674568146,0.026459191460234052,11.9,0.900949
15.6,0.07345,0.0,0.1678657674568146,0.02953097094374405,11.9,0.874055
15.620000000000001,0.07119,0.0,0.1678657674568146,0.03413864016900884,11.9,0.847161
15.64,0.06892999999999999,0.0,0.1678657674568146,0.03721041965251885,11.9,0.820267
15.66,0.06667,0.0,0.1678657674568146,0.0418180888777843,11.9,0.793373
15.68,0.06328,0.0,0.1678657674568146,0.04488986836129386,11.9,0.753032
15.700000000000001,0.061020000000000005,0.0,0.1678657674568146,0.04796164784480387,11.9,0.7261380000000001
15.72,0.05763,0.0,0.1678657674568146,0.051033427328313875,11.9,0.685797
15.74,0.05311,0.0,0.14388494353441253,0.0525693170700691,11.9,0.632009
15.76,0.04972000000000001,0.0,0.14388494353441253,0.057176986295334103,11.9,0.5916680000000001
15.780000000000001,0.045200000000000004,0.0,0.11990411961201045,0.057176986295334103,11.9,0.53788
15.8,0.04068000000000001,0.0,0.11990411961201045,0.06024876577884412,11.9,0.48409200000000013
15.82,0.03616,0.0,0.09592329568960835,0.06178465552059912,11.9,0.43030399999999996
15.84,0.03164,0.0,0.09592329568960835,0.06332054526235413,11.9,0.376516
15.860000000000001,0.027120000000000002,0.0,0.07194247176720626,0.06485643500410913,11.9,0.322728
15.88,0.021470000000000003,0.0,0.07194247176720626,0.06639232474586414,11.9,0.255493
15.9,0.01695,0.0,0.047961647844804174,0.06639232474586414,11.9,0.201705
