time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
5.047131059397686,-7.1111639546354715,-0.14964500089659147,0.5280515898697479,1.6793347462703612,0.6625718247012088,0.7716217272408865,-0.13201099853037984
5.057131059397686,-7.760006283748049,-0.14473331934016156,0.45321323766069765,1.3566067462703757,0.5352413563017079,0.6407358986330924,-0.14405604830019908
5.067131059397686,-8.32395164396799,-0.14059711674874012,0.3729696468860787,1.0147004751262447,0.4003442117914363,0.5028427530952534,-0.15452507848908686
5.0771310593976855,-8.617636743977595,-0.1372897111629784,0.2880268255594582,0.6650784751262447,0.2624028710253042,0.3625044747572701,-0.15997702187741075
5.087131059397685,-8.797012338000565,-0.13484319569701345,0.2009488811625242,0.31066190734022225,0.12256986123148479,0.22089772424094817,-0.16330693403103458
5.097131059397685,-8.869130359355255,-0.13327516506748377,0.11253868466874911,-0.04568359265976185,-0.0180241976262975,0.07916652212306932,-0.16464572639636343
5.107131059397685,-8.568195649638868,-0.1325909130445594,0.024935938986203218,-0.3828508215156248,-0.15105158037331876,-0.05435715849726484,-0.1590592019152039
5.1156991848583075,-3.2241139243912937,-0.13265402836928525,-0.025646535377239058,-0.6651290000346644,-0.26242280533610124,-0.16568260310468402,-0.05985215658783305
5.120686146511888,-4.900390251284687,-0.1328299259579287,-0.04633225836075434,-0.8275798773270534,-0.3265168606940208,-0.2296490741434977,-0.09097039730590656
5.129917219522567,-6.3103739828978656,-0.13349050439450685,-0.09894013461508537,-1.1068729145699119,-0.436710315407755,-0.3393634163376313,-0.1171452065930014
5.139917219522567,-6.968284749676881,-0.13480887210169282,-0.16581992040349122,-1.4094304145699121,-0.5560826295322926,-0.4577796555792705,-0.12935860201187244
5.149917219522567,-7.2297448747518684,-0.13682090315559828,-0.23701778381931476,-1.7119879145698986,-0.6754549436568247,-0.5756931829108816,-0.13421232390708032
5.159917219522566,-7.32197032502875,-0.13955455762132968,-0.30986499289146197,-2.014545414569885,-0.7948272577813569,-0.6930841584536866,-0.1359243887474682
5.169917219522566,-6.6740667885970755,-0.14300646923399563,-0.37944064292409907,-2.270428016747903,-0.8957842605533867,-0.7915403216503976,-0.12389676663928212
