Time (s),Signal
21.895,-2.6505578261011906
21.900000000000002,-3.548484175811972
21.905,-4.40839614999297
21.91,-5.220804319684641
21.915,-5.976714222704784
21.92,-6.6677269299669195
21.925,-7.28613352388464
21.93,-7.825002415359251
21.935,-8.278258497913303
21.94,-8.640753221235236
21.945,-8.908324760813102
21.95,-9.077847564571261
21.955000000000002,-9.147270670382898
21.96,-9.11564430881804
21.965,-8.98313443226074
21.97,-8.751024943195723
21.975,-8.42170752962939
21.98,-7.998659152779353
21.985,-7.4864073698330005
21.990000000000002,-6.890483811215596
21.995,-6.217366265881201
22.0,-5.474409958105373
22.005,-4.669768723704714
22.01,-3.8123069109751073
22.015,-2.9115029406891915
22.02,-1.9773455588116762
22.025000000000002,-1.0202239040986807
22.03,-0.0508125892479201
22.035,0.9200469421071591
22.04,1.8814674703740202
22.045,2.8226381192873475
22.05,3.732946171291725
22.055,4.602097205518195
22.06,5.420232195034004
22.065,6.178040225703062
22.07,6.866865539953688
22.075,7.478807664700171
22.080000000000002,8.006813453025666
22.085,8.444759953445596
22.09,8.787527117656941
22.095,9.031059466723173
22.1,9.172415955502835
22.105,9.209807404471976
22.11,9.142621005586532
22.115000000000002,8.971431552923004
22.12,8.697999197975767
22.125,8.32525368198153
22.13,7.857265151794891
22.135,7.299201819880637
22.14,6.657274881172677
22.145,5.938671248097063
22.150000000000002,5.151474808249323
22.155,4.304577045361902
22.16,3.407577991642779
22.165,2.4706785968500498
22.17,1.5045657050530101
22.175,0.5202909226975457
22.18,-0.4708552599012432
22.185,-1.4574726681309593
22.19,-2.428182490865796
22.195,-3.371758672941372
22.2,-4.277258135306849
22.205000000000002,-5.134148309821261
22.21,-5.932430497221379
22.215,-6.662757595815351
22.22,-7.31654480459974
22.225,-7.886071977343801
22.23,-8.364576392875486
22.235,-8.746334810591629
22.240000000000002,-9.02673379787232
22.245,-9.202327446447136
22.25,-9.270881736363604
22.255,-9.231404957491995
22.26,-9.08416375779075
22.265,-8.830684553027314
22.27,-8.473740202421956
22.275000000000002,-8.017322026806413
22.28,-7.4665974183427934
22.285,-6.827853461619725
22.29,-6.108427153016105
22.295,-5.316622966571474
22.3,-4.461618668310961
22.305,-3.5533604251386492
22.31,-2.6024483872900523
22.315,-1.6200140431953773
22.32,-0.6175907510334676
22.325,0.39302105925341624
22.330000000000002,1.399892447199685
22.335,2.3911066656156317
22.34,3.3549003506658117
22.345,4.279803525753005
22.35,5.154776750348429
22.355,5.9693437683703685
22.36,6.713718053964931
22.365000000000002,7.3789217151663165
22.37,7.956895297398021
22.375,8.440597128218924
22.38,8.824090961121032
22.385,9.102620808291023
22.39,9.272671998574523
22.395,9.33201765582293
22.400000000000002,9.27974996251364
22.405,9.11629575210827
22.41,8.843416158931465
22.415,8.464190244268826
22.42,7.98298270963493
22.425,7.405396000449177
22.43,6.738207293365959
22.435,5.989291045921259
22.44,5.167527965697733
22.445,4.282701425664792
22.45,3.3453825105888324
22.455000000000002,2.36680502443228
22.46,1.3587319185998505
22.465,0.3333147140216904
22.47,-0.6970524150601465
22.475,-1.7198821524805654
22.48,-2.7227453490155353
22.485,-3.6934222979189233
22.490000000000002,-4.620052135308806
22.495,-5.491278534956458
22.5,-6.2963899008491655
22.505,-7.025452316848278
22.51,-7.669433590495397
22.515,-8.22031682657448
22.52,-8.67120208452099
22.525000000000002,-9.016394810785059
22.53,-9.251479891348273
22.535,-9.373380338940384
22.54,-9.38039981218212
22.545,-9.272248357743374
22.55,-9.050050969339456
22.555,-8.716338766572491
22.56,-8.275022809734176
22.565,-7.731350781099464
22.57,-7.0918469763422065
22.575,-6.36423625881442
22.580000000000002,-5.557352831963853
22.585,-4.681034878522187
22.59,-3.7460062968157417
22.595,-2.763746932309865
22.6,-1.7463528540436257
22.605,-0.7063883589794872
22.61,0.3432684993538262
22.615000000000002,1.3895849697513332
22.62,2.4195352927171814
22.625,3.420263018339569
22.63,4.379241930394366
22.635,5.284433559310974
22.64,6.124439296769581
22.645,6.8886451799946
22.650000000000002,7.567357493658152
22.655,8.151927440994381
22.66,8.634863262107
22.665,9.009928325076855
22.67,9.272223882742797
22.675,9.418255372899301
22.68,9.445981339996669
22.685,9.354844269801943
22.69,9.145782852318035
22.695,8.821225419795493
22.7,8.385064543045035
22.705000000000002,7.84261300752464
22.71,7.20054162780671
22.715,6.466799592027423
22.72,5.650518253784246
22.725,4.761899504757662
22.73,3.812090064240937
22.735,2.8130432091181072
22.740000000000002,1.777369637100514
22.745,0.7181793049142117
22.75,-0.35108379044769666
22.755,-1.4168118170652495
22.76,-2.465406153256849
22.765,-3.483451076236441
22.77,-4.457885876190838
22.775000000000002,-5.376173184179427
22.78,-6.22646133718439
22.785,-6.997738666744888
22.79,-7.679977688280958
22.795,-8.264267285574638
22.8,-8.742931127569841
22.805,-9.10963072105107
22.81,-9.359451690922722
22.815,-9.488972087462646
22.82,-9.49631174454284
22.825,-9.381161951621895
22.830000000000002,-9.14479495234018
22.835,-8.790053040644162
22.84,-8.321317288237584
22.845,-7.7444562014388625
22.85,-7.066754867790347
22.855,-6.29682540959573
22.86,-5.444499809543968
22.865000000000002,-4.520706409479865
22.87,-3.537331603944764
22.875,-2.5070684523816777
22.88,-1.4432541151397162
22.885,-0.3596981759650258
22.89,0.7294959545781382
22.895,1.8101142564066572
22.900000000000002,2.8680175649904687
22.905,3.889326867293519
22.91,4.860605999088086
22.915,5.769039333369379
22.92,6.602602100652465
22.925,7.3502210643388395
22.93,8.001923387348775
22.935,8.548971668460936
22.94,8.98398329675922
22.945,9.30103246813576
22.95,9.495733426609934
22.955000000000002,9.565303732548964
22.96,9.508606616751678
22.965,9.326171750465226
22.97,9.02019404330182
22.975,8.594510370032216
22.98,8.054554419575258
22.985,7.407290151309398
22.990000000000002,6.661124631237552
22.995,5.825801299643116
23.0,4.912274988914592
23.005,3.9325702615605285
23.01,2.8996248705245544
23.015,1.827120353587999
23.02,0.7293019578419297
23.025000000000002,-0.3792097536503407
23.03,-1.4836131352162403
23.035,-2.569122960829678
23.04,-3.6211685646029674
23.045,-4.625589964311291
23.05,-5.568829323659071
23.055,-6.438115155601266
23.06,-7.221636750899932
23.065,-7.9087064324727825
23.07,-8.48990738562038
23.075,-8.957224995161532
23.080000000000002,-9.304159830657925
23.085,-9.525820657673167
23.09,-9.618996113357715
23.095,-9.58220396525273
23.1,-9.415717169426218
23.105,-9.121566253960529
23.11,-8.703517872309765
23.115000000000002,-8.167029693874824
23.12,-7.519182121923776
23.125,-6.76858764733659
23.13,-5.925278956201229
23.135,-5.000577205711555
23.14,-4.006942162016667
23.145,-2.9578061516222642
23.150000000000002,-1.8673940110445826
23.155,-0.7505314241894635
23.16,0.377555789605835
23.165,1.5014487343765293
23.17,2.6057460372960755
23.175,3.675275117899581
23.18,4.695301228725696
23.185,5.651731382391598
23.19,6.531310333094519
23.195,7.3218058728223046
23.2,8.012180833318553
23.205000000000002,8.592749352508019
23.21,9.055315166656007
23.215,9.393289924451345
23.22,9.601789783471228
23.225,9.677708839689656
23.23,9.619768252984287
23.235,9.428540261822652
23.240000000000002,9.106446624022434
23.245,8.65773137300454
23.25,8.088408135441915
23.255,7.406182611743795
23.26,6.620351170401194
23.265,5.741676845966675
23.27,4.782244353508147
23.275000000000002,3.755296035143694
23.28,2.675050932324833
23.285,1.5565094267997457
23.29,0.41524610997847133
23.295,-0.7328062786203619
23.3,-1.8715788607889245
23.305,-2.985091492428761
23.31,-4.057677356434277
23.315,-5.074204117398743
23.32,-6.020288509270691
23.325,-6.88250130076878
23.330000000000002,-7.648559700632956
23.335,-8.307504424351512
23.34,-8.849858843917703
23.345,-9.267767879878415
23.35,-9.55511456746264
23.355,-9.707612532220788
23.36,-9.72287294137374
23.365000000000002,-9.600444850440633
23.37,-9.3418282358625
23.375,-8.950459388101999
23.38,-8.431668730736959
23.385,-7.792611523841774
23.39,-7.042172298902082
23.395,-6.190844252022714
23.400000000000002,-5.250585186825071
23.405,-4.234651942807176
23.41,-3.1574155639896566
23.415,-2.0341597516942747
23.42,-0.8808653997923943
23.425,0.28601577303730225
23.43,1.449795305151396
23.435,2.593786469134766
23.44,3.7015437426574764
23.445,4.757099836620435
23.45,5.745196858847594
23.455000000000002,6.651508255531033
23.46,7.462848285514227
23.465,8.167365942933767
23.47,8.754720449819617
23.475,9.21623568939605
23.48,9.545031239658648
23.485,9.736127991543125
23.490000000000002,9.78652669213739
23.495,9.695258136059005
23.5,9.463404131916738
23.505,9.094088790022685
23.51,8.592440106228361
23.515,7.9655222487568755
23.52,7.222239383903044
23.525000000000002,6.37321229624881
23.53,5.430629463311956
23.535,4.408074627353828
23.54,3.3203332626381803
23.545,2.1831806593065846
23.55,1.0131546303070182
23.555,-0.17268390908656653
23.56,-1.3569990424467968
23.565,-2.522433039500585
23.57,-3.6518609389110517
23.575,-4.728642793416817
23.580000000000002,-5.736869856377995
23.585,-6.6616010558440175
23.59,-7.489086223660984
23.595,-8.206972721414825
23.6,-8.804492330138471
23.605,-9.272625543603752
23.61,-9.60424072211867
23.615000000000002,-9.794205920604451
23.62,-9.839471596437335
23.625,-9.73912282348605
23.63,-9.494400082977444
23.635,-9.108688162841176
23.64,-8.587473168291014
23.645,-7.938268120656106
23.650000000000002,-7.170508091858735
23.655,-6.2954162813708905
23.66,-5.325842884052634
23.665,-4.276079014261762
23.67,-3.1616483375530535
23.675,-1.9990794102320781
23.68,-0.8056620333661766
23.685,0.40080881316810457
23.69,1.6022976838465433
23.695,2.780798103050782
23.7,3.9186027041242255
23.705000000000002,4.998570018646756
23.71,6.00438388906385
23.715,6.92080156499669
23.72,7.733886690657242
23.725,8.431223596159878
23.73,9.002109566343254
23.735,9.43772207358339
23.740000000000002,9.731258321595673
23.745,9.878044850343455
23.75,9.875615392053456
23.755,9.72375563864163
23.76,9.424514074645073
23.765,8.982178539723925
23.77,8.403218703305646
23.775000000000002,7.696195153180864
23.78,6.871636311911923
23.785,5.94188489192644
23.79,4.920916074458233
23.795,3.8241300416344695
23.8,2.668121897985438
23.805,1.470432380966807
23.81,0.24928307386925366
23.815,-0.9766999065179929
23.82,-2.1887695751752743
23.825,-3.3683447875053387
23.830000000000002,-4.497295609733282
23.835,-5.558222964196221
23.84,-6.5347282248432474
23.845,-7.411668567365939
23.85,-8.175394073002836
23.855,-8.813962842620342
23.86,-9.317330694725948
23.865000000000002,-9.677512393120637
23.87,-9.88871177166914
23.875,-9.947418588959804
23.88,-9.85247044758151
23.885,-9.605078643879782
23.89,-9.20881736632238
23.895,-8.669576225609076
23.900000000000002,-7.995476668725324
23.905,-7.196753393431335
23.91,-6.285602430384287
23.915,-5.275998088562737
23.92,-4.183481457428931
23.925,-3.0249236184096557
23.93,-1.818267131260612
23.935000000000002,-0.5822497209798358
23.94,0.6638856079419052
23.945,1.9006895661480758
23.95,3.108810050388762
23.955000000000002,4.269295361095485
23.96,5.363892413074248
23.965,6.375335236607099
23.97,7.2876191911709585
23.975,8.086256511800721
23.98,8.758509076109137
23.985,9.293594614579279
23.990000000000002,9.682862983065423
23.995,9.919939568798835
24.0,10.000833402783565
24.005,9.924008094767245
24.01,9.690414283698493
24.015,9.303482897843582
24.02,8.769079135187475
24.025000000000002,8.095417696738114
24.03,7.292940423038522
24.035,6.374158087723383
24.04,5.353458681666871
24.045,4.246885067680595
24.05,3.0718853899864573
24.055,1.8470400763167425
24.060000000000002,0.5917696660337691
24.065,-0.6739719717978416
24.07,-1.9300142065883197
24.075,-3.1562909923429716
24.080000000000002,-4.333161877849162
24.085,-5.441727542646669
24.09,-6.464134778289952
24.095,-7.383865974036856
24.1,-8.186008386026305
24.105,-8.85749876617562
24.11,-9.387339297371382
24.115000000000002,-9.76678121948998
24.12,-9.98947302995087
24.125,-10.051570695187777
24.13,-9.951807907129243
24.135,-9.691525052225579
24.14,-9.274656219719336
24.145,-8.707674250287473
24.150000000000002,-7.99949450508575
24.155,-7.161338707609075
24.16,-6.206560865690926
24.165,-5.1504379076828215
24.17,-4.00992825492152
24.175,-2.8034020922056286
24.18,-1.5503475800108228
24.185000000000002,-0.2710576682905884
24.19,1.013697485332201
24.195,2.283007226562346
24.2,3.5161607986914314
24.205000000000002,4.692985882553187
24.21,5.794179742799762
24.215,6.8016275299746045
24.22,7.698702466508215
24.225,8.470542911010085
24.23,9.104301645317893
24.235,9.589363157594585
24.240000000000002,9.91752519584764
24.245,10.083141431915534
24.25,10.083222697360318
24.255,9.917494920005025
24.26,9.588412592426486
24.265,9.10112733018542
24.27,8.463411816156553
24.275000000000002,7.6855401658848574
24.28,6.7801264752209995
24.285,5.76192401345185
24.29,4.647588190967898
24.295,3.4554070488317916
24.3,2.205003577868776
24.305,0.9170146672973378
24.310000000000002,-0.38724810113632674
24.315,-1.6861502656894773
24.32,-2.958093114242138
24.325,-4.181873194489729
24.330000000000002,-5.337036719350382
24.335,-6.404222932836618
24.34,-7.3654906517748
24.345,-8.204622446467813
24.35,-8.907401265432593
24.355,-9.461854740543522
24.36,-9.858462922789192
24.365000000000002,-10.09032578733279
24.37,-10.153287500411132
24.375,-10.046015149220084
24.38,-9.770030387869225
24.385,-9.329693235387609
24.39,-8.732138062672643
24.395,-7.987162610815444
24.400000000000002,-7.10707167988384
24.405,-6.106477901448016
24.41,-5.0020627466465575
24.415,-3.812301611720167
24.42,-2.5571574525231404
24.425,-1.2577479976139905
24.43,0.06400795405716807
24.435000000000002,1.3857592585845495
24.44,2.6850999946765524
24.445,3.939949506779187
24.45,5.128928478522107
24.455000000000002,6.231724621876177
24.46,7.229441707387838
24.465,8.104925908731268
24.47,8.84306378709503
24.475,9.431046692411961
24.48,9.858596902081793
24.485,10.11815144509166
24.490000000000002,10.205000260108532
24.495,10.117376098806066
24.5,9.856494397718151
24.505,9.426542189743587
24.51,8.834615995752097
24.515,8.090609512772637
24.52,7.207052782965036
24.525000000000002,6.19890537198367
24.53,5.083306891714171
24.535,3.8792889564971933
24.54,2.607453350505146
24.545,1.2896217944428796
24.55,-0.05153677884395679
24.555,-1.392895107674494
24.560000000000002,-2.711265995804498
24.565,-3.983803367078337
24.57,-5.1883990446688255
24.575,-6.3040683536726805
24.580000000000002,-7.311317800508802
24.585,-8.192488355443428
24.59,-8.932068251894423
24.595,-9.516969711871658
24.6,-9.936764603354142
24.605,-10.183874722721013
24.61,-10.253713162359468
24.615000000000002,-10.144774057361268
24.62,-9.858668891758928
24.625,-9.400108468873476
24.63,-8.77683059617442
24.635,-7.999474486132215
24.64,-7.081403814285265
24.645,-6.038481287476446
24.650000000000002,-4.888798442843122
24.655,-3.6523652059453586
24.66,-2.3507644698546195
24.665,-1.006777602569847
24.67,0.3560126642060888
24.675,1.7136350764978447
24.68,3.0421512246113216
24.685000000000002,4.318078038230308
24.69,5.51880395156551
24.695,6.622991349650178
24.7,7.610958107734436
24.705000000000002,8.465031365306842
24.71,9.169867129579902
24.715,9.712729873227206
24.72,10.083726968433739
24.725,10.2759935727147
24.73,10.285824438347758
24.735,10.112750042034063
24.740000000000002,9.759555408558047
24.745,9.232241014710457
24.75,8.539926189736537
24.755,7.694696457811737
24.76,6.711397278106594
24.765,5.607377610665377
24.77,4.402187653883939
24.775000000000002,3.1172359450139013
24.78,1.775411773095925
24.785,0.4006795098179876
24.79,-0.9823479945064864
24.795,-2.348849385994298
24.8,-3.674240306121188
24.805,-4.934616423606601
24.810000000000002,-6.107186007578751
24.815,-7.1706841937949095
24.82,-8.105761381711318
24.825,-8.895338624662555
24.830000000000002,-9.524923431700941
24.835,-9.982880078590087
24.84,-10.260649315687427
24.845,-10.35291324840732
24.85,-10.257702136305701
24.855,-9.97644089247099
24.86,-9.513934147543674
24.865000000000002,-8.878289852953245
24.87,-8.08078251584442
24.875,-7.135658263346544
24.88,-6.059885006121329
24.885,-4.872851990619822
24.89,-3.5960239772912708
24.895,-2.2525561401621776
24.900000000000002,-0.8668765355183099
24.905,0.535756380780309
24.91,1.9297132089204527
24.915,3.2894616993484287
24.92,4.590034945954694
24.925,5.807491088735282
24.93,6.919356044096788
24.935000000000002,7.905041045207049
24.94,8.746227192025609
24.945,9.42720977416691
24.95,9.935195830269445
24.955000000000002,10.260549233165637
24.96,10.396978526454356
24.965,10.341663768641208
24.97,10.095319747381428
24.975,9.662194088665705
24.98,9.04999998285711
24.985,8.269784459385797
24.990000000000002,7.335734342304639
24.995,6.264923187398876
25.0,5.077003616210263
25.005,3.793850502061341
25.01,2.4391614080351833
25.015,1.038021508606332
25.02,-0.383559071119948
25.025000000000002,-1.7991270057662694
25.03,-3.182277713067447
25.035,-4.5071483534863
25.04,-5.748902678352337
25.045,-6.884198619783807
25.05,-7.891629787755116
25.055,-8.75213247916524
25.060000000000002,-9.449350403446216
25.065,-9.969950079210705
25.07,-10.303880743469083
25.075,-10.444573623483645
25.080000000000002,-10.389076533215174
25.085,-10.13812095133756
25.09,-9.696119994045773
25.095,-9.071096990082834
25.1,-8.274545673399377
25.105,-7.321224306017912
25.11,-6.228887305381542
25.115000000000002,-5.0179591526110086
25.12,-3.7111564774545798
25.125,-2.33306523044272
25.13,-0.909680742983074
25.135,0.5320807761698618
25.14,1.9648901694346623
25.145,3.361523125183472
25.150000000000002,4.695378039022705
25.155,5.940984085993328
25.16,7.07448977966127
25.165,8.074122611936344
25.17,8.92061086693546
25.175,9.597559374938486
25.18,10.09177180698831
25.185000000000002,10.393513091989472
25.19,10.496706648693188
25.195,10.399062344196572
25.2,10.102132396020416
25.205000000000002,9.611293801977869
25.21,8.935657285083124
25.215,8.087904152939066
25.22,7.084053865306236
25.225,5.943166452861962
25.23,4.686985208232372
25.235,3.3395262519777824
25.240000000000002,1.9266226379664324
25.245,0.4754315829186964
25.25,-0.986085834767951
25.255,-2.429702577477972
25.26,-3.8274708268896065
25.265,-5.15226391507723
25.27,-6.378304489313609
25.275000000000002,-7.481668600406035
25.28,-8.440755814725444
25.285,-9.236716055442987
25.29,-9.853824668446343
25.295,-10.279798168986199
25.3,-10.506044238735917
25.305,-10.527840789005232
25.310000000000002,-10.344440260981704
25.315,-9.959096772367825
25.32,-9.37901521409729
25.325,-8.615222922128298
25.330000000000002,-7.682366068016665
25.335,-6.598434398288351
25.34,-5.384419377156082
25.345,-4.0639121215276175
25.35,-2.662648734555812
25.355,-1.2080117195732387
25.36,0.27150293219593397
25.365000000000002,1.7468426582075447
25.37,3.188968393742215
25.375,4.569426622752419
25.38,5.8609121387062855
25.385,7.037810364895786
25.39,8.076708425924757
25.395,8.95686472026417
25.400000000000002,9.660627508327245
25.405,10.173793987816175
25.41,10.48590246047136
25.415,10.590451480598066
25.42,10.485041291434184
25.425,10.171434373272906
25.43,9.655533517849673
25.435000000000002,8.947277475669184
25.44,8.060455864475443
25.445,7.012446645259896
25.45,5.823881034674699
25.455000000000002,4.518242197770919
25.46,3.121405422622591
25.465,1.6611286905348817
25.47,0.16650359700256467
25.475,-1.3326225728623549
25.48,-2.8062421732421883
25.485,-4.224788077799932
25.490000000000002,-5.559728081418407
25.495,-6.784140857784199
25.5,-7.873261812047459
25.505,-8.804987709233473
25.51,-9.560329727913018
25.515,-10.123805570813985
25.52,-10.483762441387261
25.525000000000002,-10.632624045355206
25.53,-10.567056272968019
25.535,-10.288047831817572
25.54,-9.800903799765731
25.545,-9.11515181903672
25.55,-8.244362420655722
25.555,-7.205886717424567
25.560000000000002,-6.020516397907382
25.565,-4.71207255860202
25.57,-3.3069313933707196
25.575,-1.8334960872595942
25.580000000000002,-0.3216254079342936
25.585,1.197969572555881
25.59,2.69434848071977
25.595,4.136971755384592
25.6,5.496325044164873
25.605,6.744525101092402
25.61,7.855894712193577
25.615000000000002,8.807494741297951
25.62,9.57960220140536
25.625,10.15612430248687
25.63,10.52493968482278
25.635,10.67815949364841
25.64,10.612302557443236
25.645,10.328380666825419
25.650000000000002,9.831891778861193
25.655,9.13272085566399
25.66,8.244949947986973
25.665,7.186581015005259
25.67,5.97917679162787
25.675,4.647426736445159
25.68,3.218646680530968
25.685000000000002,1.7222222159108567
25.69,0.1890070821305369
25.695,-1.3493111968683162
25.7,-2.8608654273416794
25.705000000000002,-4.3142691329033545
25.71,-5.679269531526214
25.715,-6.9273794991580395
25.72,-8.032475279585473
25.725,-8.97134734116081
25.73,-9.724192688393082
25.735,-10.275038093337722
25.740000000000002,-10.612085095686872
25.745,-10.72796920420899
25.75,-10.61992748395503
25.755,-10.289870597954385
25.76,-9.744357350487846
25.765,-8.994471810586347
25.77,-8.055605136948486
25.775000000000002,-6.947146236228368
25.78,-5.692087323105753
25.785,-4.316552271517338
25.79,-2.8492573128064715
25.795,-1.3209151120910472
25.8,0.23640549345213646
25.805,1.7899508095360896
25.810000000000002,3.306970640932103
25.815,4.755409241069016
25.82,6.104584274060259
25.825,7.325839382427601
25.830000000000002,8.393156434069038
25.835,9.28371430018976
25.84,9.978382077631453
25.845,10.462135993660615
25.85,10.724390792638859
25.855,10.759238170430578
25.86,10.565586757894355
25.865000000000002,10.1472002192437
25.87,9.512632181447145
25.875,8.675058901874376
25.88,7.652012766677815
25.885,6.465021845172622
25.89,5.139162759892254
25.895,3.702536023753991
25.900000000000002,2.1856747035467867
25.905,0.6208987547180925
25.91,-0.958371397037522
25.915,-2.5183275048341986
25.92,-4.025497216528117
25.925,-5.447463374130482
25.93,-6.753563424545444
25.935000000000002,-7.915553813480293
25.94,-8.908224906198495
25.945,-9.709952966115026
25.95,-10.303177006032112
25.955000000000002,-10.674789881424571
25.96,-10.816434788911575
25.965,-10.724700328787042
25.97,-10.401209446460186
25.975,-9.85259983833571
25.98,-9.090395744626516
25.985,-8.130773404653237
25.990000000000002,-6.994224768391388
25.995,-5.7051262908279465
26.0,-4.291221733902289
26.005,-2.783029818005816
26.01,-1.2131892580461483
26.015,0.3842448503167719
26.02,1.9745381936082977
26.025000000000002,3.5230320392257233
26.03,4.995899285974722
26.035,6.360885267057095
26.04,7.588017050434422
26.045,8.650265583006526
26.05,9.524145972801618
26.055,10.190242479242203
26.060000000000002,10.633646359586793
26.065,10.844296567536045
26.07,10.817215378827527
26.075,10.552633284439098
26.080000000000002,10.055999896192743
26.085,9.337880100127482
26.09,8.413737215719527
26.095,7.3036074184996576
26.1,6.0316721044812835
26.105,4.625737163158605
26.11,3.1166302300541764
26.115000000000002,1.5375288622522243
26.12,-0.07676582219027189
26.125,-1.6905942147249644
26.13,-3.2682252279423585
26.135,-4.77464790325052
26.14,-6.1763500744883695
26.145,-7.442066740795226
26.150000000000002,-8.543481382205517
26.155,-9.455864408126608
26.16,-10.158634243387944
26.165,-10.635828201968549
26.17,-10.876472240629239
26.175,-10.874840881948803
26.18,-10.630601001559878
26.185000000000002,-10.14883573525162
26.19,-9.439947421909809
26.195,-8.519441199085497
26.2,-7.407593549114741
26.205000000000002,-6.1290126949051595
26.21,-4.712100206839752
26.215,-3.188425449454224
26.22,-1.5920265164377596
26.225,0.041346972244493664
26.23,1.6750324473026985
26.235,3.2722765564091674
26.240000000000002,4.797062508640316
26.245,6.214923970815825
26.25,7.4937270935214775
26.255,8.604402865842548
26.26,9.521613025364191
26.265,10.224334163087976
26.27,10.696346432424557
26.275000000000002,10.926615359547009
26.28,10.909557614089692
26.285,10.645184182630082
26.29,10.139117135501637
26.295,9.402479028904802
26.3,8.451656874858324
26.305,7.307945475724646
26.310000000000002,5.997077692457856
26.315,4.54865183247282
26.32,2.995468743384633
26.325,1.3727933265576726
26.330000000000002,-0.28244301113551057
26.335,-1.9324810111067379
26.34,-3.539594330388406
26.345,-5.066952823276638
26.35,-6.479468576226922
26.355,-7.7446052252450865
26.36,-8.833131823934588
26.365000000000002,-9.719803703899515
26.37,-10.383954353463608
26.375,-10.809984301921633
26.38,-10.987735292246596
26.385,-10.912740604747233
26.39,-10.586345200017638
26.395,-10.015692318485952
26.400000000000002,-9.213576238483093
26.405,-8.198163984849197
26.41,-6.992591824371996
26.415,-5.624445312069165
26.42,-4.1251343948239
26.425,-2.529177571367293
26.43,-0.8734112905105942
26.435000000000002,0.8038574098434416
26.44,2.4637356069613587
26.445,4.0676461541098075
26.45,5.5782254088885574
26.455000000000002,6.960196120884223
26.46,8.18119503831695
26.465,9.21253574062385
26.47,10.029888611682807
26.475,10.613861707042432
26.48,10.950468497852876
26.485,11.031471044879382
26.490000000000002,10.8545900100382
26.495,10.423575985494612
26.5,9.74813984088256
26.505,8.843743083146393
26.51,7.731252514000151
26.515,6.436466679726392
26.52,4.98952466094103
26.525000000000002,3.4242105732034807
26.53,1.7771696747893277
26.535,0.08705414411177402
26.54,-1.606381657333416
26.545,-3.2632153243237707
26.55,-4.844298031768778
26.555,-6.312181432790651
26.560000000000002,-7.632007851722557
26.565,-8.772342545393364
26.57,-9.705928065939425
26.575,-10.410342499189069
26.580000000000002,-10.86854553630777
26.585,-11.069298913989941
26.59,-11.00745067152479
26.595,-10.684075854487045
26.6,-10.106469670768647
26.605,-9.28799259604846
26.61,-8.247770450193965
26.615000000000002,-7.010255939639856
26.62,-5.60466150025744
26.625,-4.064276399917799
26.63,-2.42568389372269
26.635,-0.7278966979619217
26.64,0.9885689003890089
26.645,2.6826584054006317
26.650000000000002,4.31376099082012
26.655,5.842684424449418
26.66,7.232599610707245
26.665,8.449931930443002
26.67,9.465177716095328
26.675,10.253625887456629
26.68,10.795966951575862
26.685000000000002,11.078774190519878
26.69,11.094844862628083
26.695,10.84339255660686
26.7,10.330085385403667
26.705000000000002,9.566928404099675
26.71,8.571992394607346
26.715,7.36899488916409
26.72,5.986742913981136
26.725,4.458450335502288
26.73,2.8209458007645964
26.735,1.1137900026859735
26.740000000000002,-0.6216766981108813
26.745,-2.3433334602293496
26.75,-4.009300864152381
26.755,-5.578960758351197
26.76,-7.0139491970265055
26.765,-8.279098143596942
26.77,-9.343302736854621
26.775000000000002,-10.18029261285317
26.78,-10.769288007615913
26.785,-11.095524082492112
26.79,-11.150630052328998
26.795,-10.93285318242975
26.8,-10.44712147044405
26.805,-9.704942753614079
26.810000000000002,-8.724141985005165
26.815,-7.528442406637864
26.82,-6.146900214675251
26.825,-4.613205966083233
26.830000000000002,-2.9648693259966272
26.835,-1.2423067158136694
26.84,0.5121460818474964
26.845,2.2552723385087075
26.85,3.9440384075483323
26.855,5.536657190844926
26.86,6.993624748322251
26.865000000000002,8.278704281787697
26.87,9.359832893424693
26.875,10.209928305004246
26.88,10.807575086073594
26.885,11.13757282352421
26.89,11.191332002577754
26.895,10.967107080611026
26.900000000000002,10.470060230389747
26.905,9.712153410678209
26.91,8.71187068680003
26.915,7.493776965808889
26.92,6.08792342439515
26.925,4.529113788927661
26.93,2.8560491775142727
26.935000000000002,1.1103723426750471
26.94,-0.6643652210560883
26.945,-2.4237877866795654
26.95,-4.123804577234415
26.955000000000002,-5.721715918278133
26.96,-7.177288589446059
26.965,-8.45377323348953
26.97,-9.518837996597126
26.975,-10.345394546746924
26.98,-10.91229520203752
26.985,-11.204883037388383
26.990000000000002,-11.21538045016379
26.995,-10.943105665317018
27.0,-10.394510949997938
27.005,-9.58304077981169
27.01,-8.528812742134615
27.015,-7.258128461566718
27.02,-5.802826174404618
27.025000000000002,-4.199490651960416
27.03,-2.4885398713229834
27.035,-0.7132110605400267
27.04,1.0815285820622493
27.045,2.8501191492473263
27.05,4.547564559837198
27.055,6.130579020936279
27.060000000000002,7.558694175713662
27.065,8.795298545826457
27.07,9.808582457690049
27.075,10.572363915835513
27.080000000000002,11.066773801029795
27.085,11.278782255379724
27.09,11.202552085897898
27.095,10.839609373571044
27.1,10.198826107740956
27.105,9.296214458601321
27.11,8.154537131858511
27.115000000000002,6.802742995268348
27.12,5.275241704231629
27.125,3.611035264846452
27.13,1.8527282471562057
27.135,0.045441598652706444
27.14,-1.7643423786102397
27.145,-3.5299744063206213
