t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U,position_reference,velocity_from_meas,velocity_from_ref,acc_from_velocity_from_meas,acc_from_meas,acc_from_ref,current_reference
137.44,-0.04633,-0.05649,0.0,-0.21851522234969,11.9,-0.551327,0.05021787035195886,-0.009599310885972212,-0.8339714767443058,-9.961404411068223e-16,0.0,-0.07903409121990812,-7.813021702838063
137.52,-0.051980000000000005,-0.05111,0.0,-0.21851522234969,11.9,-0.6185620000000001,-0.016753396962236027,-2.220446049250313e-16,-0.8360834962176198,0.05999569303730768,0.0,0.02636689876558229,-7.829716193656093
137.6,-0.042940000000000006,-0.05111,0.0,-0.21851522234969,11.9,-0.510986,-0.0835554890428575,2.220446049250313e-16,-0.8297527729418157,1.9721522630525295e-27,0.0,0.13150163670131665,-7.846410684474123
137.68,-0.042940000000000006,-0.05649,0.0,-0.21851522234969,11.9,-0.510986,-0.14951384063292342,-2.220446049250313e-16,-0.8150432343454066,1.9721522630525295e-27,0.0,0.2353084755765673,-7.863105175292153
137.76,-0.037290000000000004,-0.05111,0.0,-0.21851522234969,11.9,-0.44375100000000006,-0.21396240653812032,2.220446049250313e-16,-0.7921034168495686,0.05999569303727715,0.0,0.336739177456602,-7.879799666110183
137.84,-0.04068000000000001,-0.05111,0.0,-0.21851522234969,11.9,-0.48409200000000013,-0.27625038732885093,0.009599310885967327,-0.7611649659523485,-4.440892098499932e-14,0.0,0.434769498559616,-7.896494156928213
137.92000000000002,-0.04746,-0.048420000000000005,0.0,-0.216979332607935,11.9,-0.564774,-0.3357488010905151,-6.8833827526759706e-15,-0.7225402970800192,-0.11999138607462467,0.0,0.5284095320333124,-7.913188647746243
138.0,-0.04068000000000001,-0.05649,0.0,-0.21851522234969,11.9,-0.48409200000000013,-0.39185683486165274,-0.009599310885972212,-0.676619440827023,0.05999569303730668,0.0,0.6167137039977191,-7.929883138564273
138.08,-0.03842,-0.0538,0.0,-0.21851522234969,11.9,-0.45719800000000005,-0.44400791162283504,0.009599310885972212,-0.6238661044403839,0.05999569303730668,0.0,0.6987903219230933,-7.946577629382303
138.16,-0.05085,-0.05111,0.0,-0.216979332607935,11.9,-0.605115,-0.49167541157211364,6.8833827526759706e-15,-0.5648129893193325,-0.11999138607461496,0.0,0.7738105789119776,-7.963272120200333
138.24,-0.04068000000000001,-0.0538,0.0,-0.21851522234969,11.9,-0.48409200000000013,-0.5343779899139245,-0.009599310885965773,-0.5000564118144681,0.059995693037308284,0.0,0.8410169229557525,-7.979966611018363
138.32,-0.05537,-0.0538,0.0,-0.21851522234969,11.9,-0.658903,-0.5716844374624288,0.009599310885965773,-0.4302502816464169,0.059995693037308284,0.0,0.8997307066735112,-7.996661101836394
138.4,-0.05537,-0.05111,0.0,-0.216979332607935,11.9,-0.658903,-0.6032180349773476,-6.8833827526759706e-15,-0.3560994987467079,-0.11999138607461496,0.0,0.9493590402730656,-8.013355592654424
138.48,-0.054240000000000003,-0.05111,0.0,-0.21851522234969,11.9,-0.645456,-0.628660357261903,-0.009599310885972212,-0.2783528352027309,3.916383396741599e-16,0.0,0.9894007785265397,-8.030050083472453
138.56,-0.0339,-0.0538,0.0,-0.21851522234969,11.9,-0.40341,-0.6477544886097814,0.0,-0.19779537418246385,0.059995693037315556,0.0,1.0194515813212528,-8.046744574290484
138.64000000000001,-0.04859,-0.0538,0.0,-0.21851522234969,11.9,-0.578221,-0.6603076171311021,-2.220446049250313e-16,-0.11524058219130495,1.3877787807829544e-15,0.0,1.0392079966711014,-8.063439065108513
138.72,-0.04972000000000001,-0.05111,0.0,-0.21851522234969,11.9,-0.5916680000000001,-0.6661929817603922,2.220446049250313e-16,-0.0315220947150916,0.05999569303730768,0.0,1.048470524964517,-8.080133555926544
138.8,-0.03277,-0.05111,0.0,-0.21851522234969,11.9,-0.389963,-0.6653511522855142,0.009599310885972212,0.05251470180301432,-9.96140441106825e-16,0.0,1.0471456335055906,-8.096828046744573
138.88,-0.05311,-0.05111,0.0,-0.216979332607935,11.9,-0.632009,-0.6577906294719125,6.8833827526759706e-15,0.13602120664579953,-0.11999138607461496,0.0,1.035246701003459,-8.113522537562604
138.96,-0.05763,-0.0538,0.0,-0.21851522234969,11.9,-0.685797,-0.6435877592221844,-0.009599310885965773,0.21815417396356374,9.961404411097837e-16,0.0,1.0128938824745362,-8.130217028380635
139.04,-0.04181,-0.0538,0.0,-0.21851522234969,11.9,-0.497539,-0.6228859616377453,2.220446049250313e-16,0.2980842278417226,0.11999138607458443,0.0,0.9803128959205569,-8.146911519198664
139.12,-0.051980000000000005,-0.05649,0.0,-0.21851522234969,11.9,-0.6185620000000001,-0.5958942827675076,0.009599310885967327,0.3750042373108484,-4.440892098499932e-14,0.0,0.9378327430370874,-8.163606010016695
139.20000000000002,-0.03955,-0.0538,0.0,-0.216979332607935,11.9,-0.47064500000000004,-0.5628852836680003,-6.8833827526759706e-15,0.44813746672768007,-0.059995693037317395,0.0,0.8858823869661561,-8.180300500834724
139.28,-0.042940000000000006,-0.048420000000000005,0.0,-0.21851522234969,11.9,-0.510986,-0.5241922880910823,-6.661338147750939e-15,0.5167454192254319,9.844984097158227e-28,0.0,0.8249864206387332,-8.196994991652755
139.36,-0.04068000000000001,-0.0538,0.0,-0.216979332607935,11.9,-0.48409200000000013,-0.4802060165919311,-6.8833827526759706e-15,0.5801352940298727,-0.059995693037307285,0.0,0.7557597694541482,-8.213689482470784
139.44,-0.05311,-0.05649,0.0,-0.21851522234969,11.9,-0.632009,-0.43137064104630635,-0.009599310885972212,0.6376669823380952,-9.961404411068223e-16,0.0,0.6789014817858856,-8.230383973288815
139.52,-0.03616,-0.05649,0.0,-0.21851522234969,11.9,-0.43030399999999996,-0.3781792994178364,-2.220446049250313e-16,0.6887595311156098,0.05999569303730768,0.0,0.595187670010465,-8.247078464106844
139.6,-0.05537,-0.0538,0.0,-0.21851522234969,11.9,-0.658903,-0.3211691160678125,2.220446049250313e-16,0.73289700953977,1.9721522630525295e-27,0.0,0.5054636733575038,-8.263772954924875
139.68,-0.03503,-0.05111,0.0,-0.21851522234969,11.9,-0.416857,-0.2609157778914746,-2.220446049250313e-16,0.7696337188528062,1.9721522630525295e-27,0.0,0.41063552169969597,-8.280467445742904
139.76,-0.04407,-0.048420000000000005,0.0,-0.21851522234969,11.9,-0.524433,-0.19802772105136712,2.220446049250313e-16,0.7985986930117226,1.3877787807829544e-15,0.0,0.3116607864878107,-8.297161936560935
139.84,-0.05085,-0.048420000000000005,0.0,-0.21851522234969,11.9,-0.605115,-0.13313998700960097,0.0,0.8194994446908519,-2.7755575615624575e-15,0.0,0.20953891123918034,-8.313856427378964
139.92000000000002,-0.054240000000000003,-0.0538,0.0,-0.21851522234969,11.9,-0.645456,-0.06690780990081033,-2.220446049250313e-16,0.8321249188099967,0.05999569303730867,0.0,0.10530111918345764,-8.330550918196995
140.0,-0.03616,-0.05649,0.0,-0.21851522234969,11.9,-0.43030399999999996,-4.572014716816785e-15,0.009599310885965773,0.8363476237602079,9.961404411097849e-16,0.0,7.105427357601002e-15,-8.347245409015025
140.08,-0.03503,-0.0538,0.0,-0.216979332607935,11.9,-0.416857,0.06690780990082007,-6.8833827526759706e-15,0.8321249188099948,-0.11999138607461496,0.0,-0.10530111918328977,-8.363939899833055
140.16,-0.03277,-0.0538,0.0,-0.21851522234969,11.9,-0.389963,0.133139987009592,-0.009599310885972212,0.819499444690885,0.05999569303730668,0.0,-0.2095389112391679,-8.380634390651085
140.24,-0.05537,-0.05111,0.0,-0.21851522234969,11.9,-0.658903,0.19802772105135838,0.009599310885972212,0.7985986930117258,0.17998707911192124,0.0,-0.3116607864879901,-8.397328881469114
140.32,0.00226,0.00269,0.0,-0.216979332607935,11.9,0.026893999999999998,0.26091577789146614,0.019198621771937985,0.7696337188528106,0.17998707911192266,0.14988014951496298,-0.41063552169968176,-8.414023372287145
140.4,0.00113,0.0,0.023980823922402087,-0.21544344286618,11.9,0.013446999999999999,0.3211691160678045,0.03839724354388263,0.7328970095397753,0.17998707911191292,0.14988014951496298,-0.5054636733574958,-8.430717863105174
140.48,0.00226,0.00269,0.023980823922402087,-0.210835773640915,11.9,0.026893999999999998,0.37817929941782885,0.04799655442984685,0.6887595311156156,0.05999569303724203,0.0,-0.595187670010584,-8.447412353923205
140.56,0.00226,0.00269,0.023980823922402087,-0.2077639941574052,11.9,0.026893999999999998,0.4313706410462993,0.047996554429837746,0.6376669823380814,-1.6653345369377348e-14,0.0,-0.6789014817858678,-8.464106844741234
140.64000000000001,0.0033900000000000002,0.0,0.023980823922402087,-0.20315632493213975,11.9,0.040341,0.48020601659193785,0.047996554429844185,0.5801352940298599,2.220446049250313e-14,0.14988014951506948,-0.7557597694536078,-8.480801335559265
140.72,0.0033900000000000002,0.00269,0.047961647844804174,-0.20008454544862975,11.9,0.040341,0.5241922880910767,0.0479965544298413,0.5167454192255088,-2.4980018054066022e-14,0.14988014951506948,-0.8249864206387238,-8.497495826377294
140.8,0.00226,0.00269,0.047961647844804174,-0.19547687622336474,11.9,0.026893999999999998,0.5628852836680156,0.04799655442984019,0.44813746672766497,-6.938893903907228e-15,0.0,-0.8858823869668835,-8.514190317195325
140.88,0.0033900000000000002,0.0,0.047961647844804174,-0.19240509673985495,11.9,0.040341,0.5958942827675036,0.04799655442984019,0.375004237310812,0.05999569303731461,0.0,-0.9378327430370874,-8.530884808013354
140.96,0.00226,0.00269,0.047961647844804174,-0.18779742751458994,11.9,0.026893999999999998,0.6228859616377421,0.05759586531581373,0.29808422784173283,7.327471962526033e-15,0.0,-0.98031289592026,-8.547579298831385
141.04,0.0033900000000000002,0.0,0.047961647844804174,-0.18318975828932493,11.9,0.040341,0.643587759222182,0.04799655442984818,0.21815417396357484,-0.11999138607464685,-0.14988014951496298,-1.0128938824745388,-8.564273789649416
141.12,0.00226,0.0,0.023980823922402087,-0.18011797880581493,11.9,0.026893999999999998,0.657790629471911,0.03839724354387064,0.1360212066458093,9.71445146547012e-15,-0.14988014951498962,-1.035246701003458,-8.580968280467445
141.20000000000002,0.0,0.0,0.023980823922402087,-0.1770461993223047,11.9,0.0,0.6653511522855149,0.047996554429849736,0.05251470180299567,3.2307490016592055e-14,0.0,-1.0471456335055431,-8.597662771285476
141.28,0.00226,0.0,0.023980823922402087,-0.1724385300970397,11.9,0.026893999999999998,0.6661929817603927,0.03839724354388263,-0.031522094715073834,-0.05999569303731697,0.0,-1.048470524964524,-8.614357262103505
141.36,0.0,0.0,0.023980823922402087,-0.17090264035528469,11.9,0.0,0.6603076171311008,0.03839724354388263,-0.11524058219132449,0.05999569303730726,0.0,-1.0392079966711627,-8.631051752921536
141.44,0.0,0.00269,0.023980823922402087,-0.16629497113001968,11.9,0.0,0.6477544886097835,0.04799655442984818,-0.19779537418245674,-0.05999569303731642,0.0,-1.0194515813212468,-8.647746243739565
141.52,0.00226,-0.00269,0.023980823922402087,-0.16322319164650967,11.9,0.026893999999999998,0.6286603572619059,0.02879793265790198,-0.2783528352027198,-0.11999138607461465,0.0,-0.9894007785265178,-8.664440734557596
141.6,0.00226,0.0,0.023980823922402087,-0.1616873019047549,11.9,0.026893999999999998,0.6032180349773515,0.028797932657903424,-0.3560994987466972,2.6367796834847468e-14,0.0,-0.9493590402730685,-8.681135225375625
141.68,0.00113,0.0,0.023980823922402087,-0.15861552242124466,11.9,0.013446999999999999,0.5716844374624335,0.0287979326579062,-0.4302502816464062,6.938893903907228e-16,0.0,-0.8997307066735223,-8.697829716193656
141.76,0.0,0.0,0.023980823922402087,-0.15707963267948943,11.9,0.0,0.53437798991393,0.028797932657903536,-0.5000564118144593,0.059995693037239006,0.0,-0.8410169229556246,-8.714524207011685
141.84,0.0,0.0,0.023980823922402087,-0.15400785319597965,11.9,0.0,0.4916754115721198,0.03839724354386764,-0.5648129893193015,0.05999569303731764,0.0,-0.7738105789119833,-8.731218697829716
141.92000000000002,0.00226,0.0,0.023980823922402087,-0.15093607371246964,11.9,0.026893999999999998,0.4440079116228277,0.03839724354387586,-0.6238661044403959,-0.05999569303724764,0.0,-0.6987903219231906,-8.747913188647745
142.0,0.00226,0.0,0.023980823922402087,-0.14786429422895964,11.9,0.026893999999999998,0.3918568348616601,0.02879793265791164,-0.6766194408270119,-0.05999569303729896,0.0,-0.6167137039977288,-8.764607679465776
142.08,0.00226,0.00269,0.023980823922402087,-0.1463284044872044,11.9,0.026893999999999998,0.33574880109050664,0.02879793265791164,-0.7225402970800281,0.05999569303729063,0.0,-0.5284095320334847,-8.781302170283807
142.16,0.00226,0.00269,0.023980823922402087,-0.1432566250036944,11.9,0.026893999999999998,0.27625038732885926,0.038397243543874526,-0.7611649659523703,-8.715250743307479e-15,0.0,-0.4347694985596311,-8.797996661101836
142.24,0.00226,0.00269,0.023980823922402087,-0.14018484552018462,11.9,0.026893999999999998,0.21396240653812898,0.028797932657903424,-0.7921034168495649,-0.11999138607460597,0.0,-0.3367391774564501,-8.814691151919867
142.32,0.00226,0.0,0.023980823922402087,-0.1386489557784294,11.9,0.026893999999999998,0.14951384063293233,0.019198621771937985,-0.815043234345404,1.0824674490095276e-15,-0.14988014951496298,-0.23530847557658152,-8.831385642737896
142.4,0.00226,0.0,0.0,-0.1371130660366746,11.9,0.026893999999999998,0.0835554890428666,0.02879793265791042,-0.8297527729418143,0.059995693037316,1.0649814363716814e-13,-0.13150163670133086,-8.848080133555927
142.48,0.00226,0.0,0.023980823922402087,-0.13404128655316438,11.9,0.026893999999999998,0.01675339696224517,0.02879793265791175,-0.8360834962176196,-6.245004513516506e-14,0.14988014951506948,-0.02636689876540732,-8.864774624373956
142.56,0.00226,0.0,0.023980823922402087,-0.13250539681140938,11.9,0.026893999999999998,-0.05021787035194975,0.028797932657900427,-0.8339714767442764,-5.204170427930421e-14,0.0,0.07903409121989213,-8.881469115191987
142.64000000000001,0.00226,0.0,0.023980823922402087,-0.1294336173278996,11.9,0.026893999999999998,-0.11668203931685991,0.028797932657903424,-0.8234380416224348,-0.059995693037287856,0.0,0.18363699763626595,-8.898163606010016
142.72,0.00226,0.0,0.023980823922402087,-0.12789772758614437,11.9,0.026893999999999998,-0.18196795701153692,0.019198621771937985,-0.8045895571224774,-0.05999569303730727,-0.14988014951496298,0.2863855438854932,-8.914858096828047
142.8,0.00226,0.0,0.0,-0.1263618378443896,11.9,0.026893999999999998,-0.2454163684564529,0.019198621771937874,-0.777616354600754,-1.3877787807814457e-17,1.0649814363716814e-13,0.38624217864087385,-8.931552587646076
142.88,0.00226,0.0,0.023980823922402087,-0.12482594810263437,11.9,0.026893999999999998,-0.30638657374765577,0.019198621771937985,-0.7427908085399417,0.05999569303730837,1.0649625147253475e-13,0.48219855299416015,-8.948247078464107
142.96,0.00226,0.0,0.0,-0.12329005836087958,11.9,0.026893999999999998,-0.36426289782283994,0.02879793265791042,-0.7004645861216874,0.05999569303730698,-0.14988014951496298,0.5732857027340783,-8.964941569282136
143.04,0.00226,0.0,0.0,-0.12021827887736936,11.9,0.026893999999999998,-0.41846090752712467,0.028797932657910308,-0.6510650961024935,-0.05999569303732917,0.0,0.6585838329194784,-8.981636060100167
143.12,0.00226,0.0,0.0,-0.11868238913561457,11.9,0.026893999999999998,-0.46843331319923515,0.019198621771934543,-0.5950911728545707,-0.05999569303730862,0.0,0.7372316059280832,-8.998330550918197
143.20000000000002,0.00113,0.0,0.0,-0.11714649939385935,11.9,0.013446999999999999,-0.5136754951838709,0.019198621771939428,-0.5331080391539817,2.1496693314304594e-14,0.0,0.8084348392171608,-9.015025041736228
143.28,0.00113,0.0,0.0,-0.11561060965210435,11.9,0.013446999999999999,-0.5537305994638723,0.019198621771937985,-0.46574159857982966,-9.006684287271582e-15,0.0,0.8714745249561227,-9.031719532554256
143.36,0.00113,0.0,0.0,-0.11407471991034934,11.9,0.013446999999999999,-0.5881941509566401,0.019198621771937985,-0.3936721151610034,-7.077671781985373e-16,0.0,0.9257140905400791,-9.048414023372288
143.44,0.00113,0.0,0.0,-0.11253883016859434,11.9,0.013446999999999999,-0.6167181378896336,0.019198621771937874,-0.31762734409342164,1.3877787807814457e-17,0.14988014951496298,0.9706058266772426,-9.065108514190316
143.52,0.00226,0.0,0.023980823922402087,-0.11100294042683934,11.9,0.026893999999999998,-0.6390145260115843,0.019198621771937985,-0.2383751828926468,6.800116025829084e-16,-1.0649625147253475e-13,1.0056964181412185,-9.081803005008346
143.6,0.00226,0.0,0.0,-0.10946705068508433,11.9,0.026893999999999998,-0.6548581671524586,0.019198621771937985,-0.156715917190831,1.3877787807814457e-17,-0.14988014951506948,1.0306315213310038,-9.098497495826376
143.68,0.00226,0.0,0.0,-0.10793116094332933,11.9,0.026893999999999998,-0.6640890727621143,0.019198621771937985,-0.07347413947968917,-0.0599956930373073,0.0,1.0451593424208445,-9.115191986644406
143.76,0.00226,0.0,0.0,-0.10639527120157433,11.9,0.026893999999999998,-0.6666140294692109,0.009599310885972434,0.010509577596500286,-6.41292574599106e-14,0.0,1.0491331799673325,-9.131886477462436
143.84,0.00226,0.0,0.0,-0.10639527120157433,11.9,0.026893999999999998,-0.6624075403466718,0.019198621771934543,0.0943871693150804,0.11999138607455062,0.0,1.0425129062940193,-9.148580968280466
143.92000000000002,0.00226,0.0,0.0,-0.10332349171806432,11.9,0.026893999999999998,-0.6515120823787957,0.028797932657903536,0.17731164260356946,-1.2795320358804929e-14,0.0,1.0253653726995144,-9.165275459098496
144.0,0.00226,0.0,0.0,-0.10178760197630932,11.9,0.026893999999999998,-0.6340376775301038,0.019198621771939317,0.25844562894699985,-0.05999569303730727,0.14988014951496298,0.9978637343950485,-9.181969949916526
144.08,0.00226,0.0,0.023980823922402087,-0.10025171223455409,11.9,0.026893999999999998,-0.6101607817472743,0.019198621771937985,0.3369698401067729,-9.034439862887211e-15,-1.0649625147253475e-13,0.9602857019908502,-9.198664440734555
144.16,0.00226,0.0,0.0,-0.09871582249279931,11.9,0.026893999999999998,-0.5801225031130235,0.019198621771937874,0.4120913412655338,8.340550472496489e-15,-0.14988014951506948,0.9130107371825549,-9.215358931552586
144.24,0.00226,0.0,0.0,-0.09717993275104408,11.9,0.026893999999999998,-0.5442261671447882,0.019198621771939317,0.4830515580559771,-0.0599956930373073,0.0,0.8565162209572588,-9.232053422370615
144.32,0.00226,0.0,0.0,-0.09564404300928908,11.9,0.026893999999999998,-0.5028342538240708,0.009599310885972323,0.549133936618694,-0.059995693037324625,0.0,0.791372633022398,-9.248747913188648
144.4,0.00226,0.0,0.0,-0.09564404300928908,11.9,0.026893999999999998,-0.4563647372857973,0.00959931088597099,0.6096711793395562,0.05999569303730797,0.0,0.7182377911177111,-9.265442404006675
144.48,0.00113,0.0,0.0,-0.0941081532675343,11.9,0.013446999999999999,-0.4052868651297455,0.019198621771937985,0.6640519831975276,0.0599956930372948,0.0,0.6378502083897395,-9.282136894824708
144.56,0.00113,0.0,0.0,-0.09257226352577907,11.9,0.013446999999999999,-0.35011641997419374,0.019198621771934543,0.7117272126819099,-0.05999569303732666,0.0,0.5510216359209084,-9.298831385642735
144.64000000000001,0.00113,0.0,0.0,-0.0910363737840243,11.9,0.013446999999999999,-0.2914105111006221,0.009599310885964218,0.7522154449448868,-0.11999138607459346,0.0,0.4586288656884818,-9.315525876460768
144.72,0.00113,0.0,0.0,-0.0910363737840243,11.9,0.013446999999999999,-0.22976194878301542,0.0,0.7851078311920681,8.028300246820663e-15,0.0,0.3616048767442841,-9.332220367278795
144.8,0.00113,0.0,0.0,-0.0910363737840243,11.9,0.013446999999999999,-0.1657932581098931,0.009599310885972323,0.810072225223968,0.11999138607461426,0.0,0.2609294140359397,-9.348914858096828
144.88,0.00113,0.0,0.0,-0.08950048404226929,11.9,0.013446999999999999,-0.10015039274718392,0.019198621771937874,0.8268565374378204,9.992007221626409e-16,0.0,0.15761909496862625,-9.365609348914855
144.96,0.00113,0.0,0.0,-0.08796459430051429,11.9,0.013446999999999999,-0.033496212119844285,0.009599310885965662,0.8352912804189448,-0.05999569303729867,0.0,0.05271714363127877,-9.382303839732888
145.04,0.00113,0.0,0.0,-0.08796459430051429,11.9,0.013446999999999999,0.033496212119844285,0.009599310885966883,0.8352912804188277,1.8741952434453424e-14,0.0,-0.05271714363219715,-9.398998330550915
145.12,0.00113,0.0,0.0,-0.08642870455875906,11.9,0.013446999999999999,0.1001503927471652,0.00959931088596866,0.8268565374377905,2.5673907444456745e-14,0.0,-0.1576190949671643,-9.415692821368948
145.20000000000002,0.00113,0.0,0.0,-0.08642870455875906,11.9,0.013446999999999999,0.16579325810991144,0.00959931088597099,0.8100722252240775,1.387084891391055e-14,0.0,-0.26092941403644243,-9.432387312186975
145.28,0.00113,0.0,0.0,-0.08489281481700428,11.9,0.013446999999999999,0.22976194878301542,0.00959931088597088,0.7851078311919635,9.027500968983304e-15,0.0,-0.3616048767450133,-9.449081803005008
145.36,0.00113,0.0,0.0,-0.08489281481700428,11.9,0.013446999999999999,0.2914105111006221,0.009599310885972434,0.7522154449448737,9.707512571566213e-15,0.0,-0.45862886568702166,-9.46577629382304
145.44,-0.00113,0.0,0.0,-0.08335692507524928,11.9,-0.013446999999999999,0.35011641997419374,0.009599310885972434,0.7117272126820442,7.639722188201858e-15,0.0,-0.5510216359214528,-9.482470784641068
145.52,0.00113,0.0,0.0,-0.08335692507524928,11.9,0.013446999999999999,0.4052868651297455,0.009599310885973655,0.6640519831974405,-0.05999569303730729,0.0,-0.6378502083905784,-9.4991652754591
145.6,0.00113,0.0,0.0,-0.08182103533349405,11.9,0.013446999999999999,0.4563647372857834,6.8833827526759706e-15,0.6096711793395562,-0.05999569303731561,0.0,-0.7182377911170534,-9.515859766277128
145.68,0.00113,0.0,0.0,-0.08335692507524928,11.9,0.013446999999999999,0.5028342538240708,6.772360450213455e-15,0.5491339366187122,0.05999569303731561,0.0,-0.7913726330227617,-9.53255425709516
145.76,0.00113,0.0,0.0,-0.08182103533349405,11.9,0.013446999999999999,0.5442261671447773,0.009599310885973766,0.48305155805591893,0.059995693037267046,0.0,-0.8565162209570252,-9.549248747913188
145.84,0.00113,0.0,0.0,-0.08182103533349405,11.9,0.013446999999999999,0.5801225031130142,0.009599310885965884,0.41209134126558933,-6.036837696399289e-14,0.0,-0.9130107371818315,-9.56594323873122
145.92000000000002,0.00113,0.0,0.0,-0.08028514559173927,11.9,0.013446999999999999,0.6101607817472819,0.009599310885964107,0.3369698401068031,-0.05999569303730868,0.0,-0.9602857019913373,-9.582637729549248
146.0,0.00113,0.0,0.0,-0.08028514559173927,11.9,0.013446999999999999,0.6340376775301038,1.1102230246251565e-16,0.25844562894697987,2.6069424396979457e-14,0.0,-0.997863734395412,-9.59933222036728
146.08,0.00113,0.0,0.0,-0.08028514559173927,11.9,0.013446999999999999,0.6515120823787957,0.009599310885975099,0.1773116426035397,0.11999138607462294,0.0,-1.0253653726991976,-9.616026711185308
146.16,0.00113,0.0,0.0,-0.07874925584998382,11.9,0.013446999999999999,0.6624075403466718,0.019198621771939373,0.09438716931511237,-2.5715540807880188e-14,0.0,-1.0425129062939444,-9.63272120200334
146.24,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.6666140294692109,0.009599310885964163,0.010509577596511832,-0.11999138607462365,0.0,-1.0491331799675323,-9.649415692821368
146.32,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.664089072762116,0.0,-0.07347413947968917,-0.05999569303729861,0.0,-1.0451593424207695,-9.6661101836394
146.4,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.6548581671524586,0.0,-0.15671591719080746,0.0,0.0,-1.0306315213307262,-9.68280467445743
146.48,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,0.6390145260115897,0.0,-0.2383751828926024,0.059995693037275415,0.0,-1.0056964181414902,-9.69949916527546
146.56,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.6167181378896407,0.009599310885967272,-0.3176273440934416,-4.2674197509022784e-14,0.0,-0.9706058266773852,-9.71619365609349
146.64000000000001,0.00113,0.0,0.0,-0.07567747636647404,11.9,0.013446999999999999,0.5881941509566311,-6.827871601444713e-15,-0.3936721151610083,-0.05999569303731809,0.0,-0.9257140905399004,-9.732888146911518
146.72,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.5537305994638828,-6.827871601444713e-15,-0.4657415985798239,-6.310887241768095e-30,0.0,-0.871474524956668,-9.74958263772955
146.8,0.0,0.0,0.0,-0.07567747636647404,11.9,0.0,0.5136754951838589,-6.827871601444713e-15,-0.5331080391540706,-0.059995693037307285,0.0,-0.8084348392167233,-9.766277128547578
146.88,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,0.46843331319923515,-0.009599310885972379,-0.5950911728544988,4.469364447792759e-17,0.0,-0.7372316059270534,-9.78297161936561
146.96,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,0.4184609075271395,0.0,-0.6510650961023945,0.059995693037307334,0.0,-0.6585838329205069,-9.799666110183638
147.04,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.36426289782285576,0.0,-0.70046458612178,0.0,0.0,-0.5732857027351361,-9.81636060100167
147.12,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,0.30638657374765577,0.0,-0.7427908085400119,0.0,0.0,-0.48219855299286873,-9.833055091819698
147.20000000000002,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.24541636845643527,0.0,-0.7776163546006509,0.0,0.0,-0.3862421786403898,-9.84974958263773
147.28,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.18196795701155513,0.0,-0.8045895571224757,0.0,0.0,-0.28638554388617976,-9.866444073455758
147.36,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,0.11668203931684125,0.0,-0.8234380416224358,0.0,0.0,-0.18363699763568953,-9.88313856427379
147.44,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,0.05021787035196863,0.0,-0.8339714767441884,0.059995693037307334,0.0,-0.07903409122065685,-9.89983305509182
147.52,-0.00113,0.0,0.0,-0.07721336610822904,11.9,-0.013446999999999999,-0.01675339696222623,0.009599310885972379,-0.8360834962177377,4.469364447792759e-17,0.0,0.026366898764837998,-9.91652754590985
147.6,0.0,0.0,0.0,-0.07567747636647404,11.9,0.0,-0.0835554890428666,6.827871601444713e-15,-0.8297527729418173,-0.11999138607461463,0.0,0.1315016367020707,-9.93322203672788
147.68,-0.00113,0.0,0.0,-0.07721336610822904,11.9,-0.013446999999999999,-0.14951384063291387,-0.00959931088596555,-0.8150432343454039,0.05999569303730724,0.0,0.23530847557587897,-9.94991652754591
147.76,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,-0.21396240653812898,0.00959931088596555,-0.7921034168496802,0.05999569303734992,0.0,0.3367391774572548,-9.96661101836394
147.84,0.00113,0.0,0.0,-0.07567747636647404,11.9,0.013446999999999999,-0.27625038732885926,0.0,-0.7611649659522415,-0.11999138607455062,0.0,0.43476949856094915,-9.98330550918197
147.92000000000002,0.00113,0.0,0.0,-0.07721336610822904,11.9,0.013446999999999999,-0.33574880109050664,-0.00959931088596555,-0.7225402970799175,0.05999569303734992,0.0,0.5284095320320494,-10.0
148.0,0.0,0.0,0.0,-0.07721336610822904,11.9,0.0,-0.3918568348616448,0.00959931088596555,-0.676619440827118,0.05999569303730724,0.0,0.6167137039970303,-10.0
148.08,0.00113,0.0,0.0,-0.07567747636647404,11.9,0.013446999999999999,-0.4440079116228418,-6.827871601444713e-15,-0.6238661044403924,-0.059995693037307334,0.0,0.6987903219241844,-10.0
