time,q1_l,q1_r,q2_l,q2_r,ZMPx,ZMPy,CoMx,CoMy,CoMz
16.29999999999999,-0.307468162560959,-0.4753525012408234,0.6782272075625665,0.9317837068342034,0.9751840836842054,0.7095221811000962,0.9743463564675959,0.7070854486702781,0.2048575355138482
16.31999999999999,-0.30630459008569,-0.4826822081380609,0.6781971089320866,0.9204969554224111,0.9751840836842054,0.7095221811000962,0.974451539906569,0.7066546076492887,0.2048575355138482
16.339999999999993,-0.3050369017923235,-0.48843969575540425,0.6781558634656792,0.9068342263704435,0.9751840836842054,0.7095221811000962,0.9745426754731398,0.7061687289614681,0.2048575355138482
16.359999999999992,-0.3036397448316855,-0.49261302980056465,0.6781002896185641,0.8909772466783248,0.9751840836842054,0.7095221811000962,0.9746215086626232,0.7056185104948893,0.2048575355138482
16.379999999999992,-0.30208506909511423,-0.49521241736487437,0.6780261092970575,0.8731443869701063,0.9751840836842054,0.7095221811000962,0.9746895501073548,0.7049934865579618,0.2048575355138482
16.39999999999999,-0.3003416241124519,-0.49627106946825794,0.6779276330421963,0.8535920568562858,0.9751840836842054,0.7095221811000962,0.9747481045897279,0.7042818890164593,0.2048575355138482
16.41999999999999,-0.29837437861460536,-0.4958458499896021,0.6777973474069081,0.8326164413545687,0.9751840836842054,0.7095221811000962,0.9747982961743086,0.7034704902722584,0.2048575355138482
16.43999999999999,-0.29614376314342233,-0.4940176191910304,0.6776253705753887,0.8105555400399691,0.9751840836842054,0.7095221811000962,0.9748410898087343,0.7025443905817695,0.2048575355138482
16.45999999999999,-0.2936045497172178,-0.4908910931162026,0.6773987179641493,0.7877914100350187,0.9751840836842054,0.7095221811000962,0.9748773095219005,0.7014866783295157,0.2048575355138482
16.47999999999999,-0.2907040745850293,-0.4865939210777157,0.6771002753250247,0.7647524146026718,0.9751840836842054,0.7095221811000962,0.9749076531228544,0.7002778522839865,0.2048575355138482
16.499999999999993,-0.2873794156790883,-0.48127454318415536,0.6767073045866084,0.7419150836526047,0.9751840836842054,0.7095221811000962,0.9749327031399547,0.6988948668371504,0.2048575355138482
16.519999999999992,-0.2835531341149614,-0.47509824952191243,0.6761892062587509,0.7198047852025511,0.9751840836842054,0.7095221811000962,0.9749529337785057,0.6973096799587064,0.2048575355138482
16.539999999999992,-0.27912741554748266,-0.4682407584438857,0.6755041528840084,0.6989936095509314,0.9751840836842054,0.7095221811000962,0.9749687141478417,0.6954873055993154,0.2048575355138482
16.55999999999999,-0.2739770963597087,-0.46087863468014323,0.6745941611212741,0.6800925053366954,0.9751840836842054,0.7095221811000962,0.9749803092139906,0.6933836698050436,0.2048575355138482
16.57999999999999,-0.26794334701418393,-0.4531761399685205,0.6733783470401685,0.6637328259410386,0.9751840836842054,0.7095221811000962,0.9749878821353878,0.6909441066116173,0.2048575355138482
16.59999999999999,-0.2608316161807384,-0.44526887632839257,0.6717447605093101,0.6505309361305985,0.9751840836842054,0.7095221811000962,0.9749915804951824,0.6881040732485357,0.2048575355138482
16.61999999999999,-0.25242010084877964,-0.43724667146603047,0.6695428472310211,0.6410299375302978,0.9751840836842054,0.7095221811000962,0.9749917946274671,0.6847945237785564,0.2048575355138482
16.63999999999999,-0.24248976450797502,-0.429143110986159,0.6665824604292307,0.6356164804266955,0.9751840836842054,0.7095221811000962,0.9749889718871384,0.68095519280568,0.2048575355138482
