time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
16.57806615452302,1.0808807443288897,-0.2556558339654434,0.21095316040476614,0.5960134529548681,0.23515366543079824,0.4201564877137113,0.02006537147243026
16.587344482883367,1.6366436828113138,-0.2536465603764495,0.22299805582166124,0.6742478829328287,0.26602060791506404,0.44960050779233784,0.030382503931093097
16.596622811243712,1.970726389598846,-0.2515005580682785,0.23983434258246372,0.7615838599559244,0.3004785132176077,0.4825378441147229,0.036584384804055625
16.604765614331534,2.2886636222331727,-0.24947987074596895,0.2566474419471253,0.8478437335286979,0.33451184811914547,0.5151386365258165,0.04248654256863421
16.612908417419355,2.5086245023819713,-0.24731089469699846,0.2762316926748289,0.9409155656823447,0.37123280193450736,0.5503210997600689,0.046569876269179244
16.621051220507177,2.6269474645482602,-0.24497688478477622,0.29710542548153335,1.0346941859439909,0.40823261491563967,0.5856644200068908,0.048766412938040904
16.629194023594998,2.7501432197541087,-0.2424686859219175,0.31902832182678115,1.1332408317537346,0.44711362483778755,0.6227642346474034,0.05105340769208916
16.63733682668282,2.8054760009001005,-0.23977889482206072,0.34166257890921276,1.2317874775634783,0.4859946347599355,0.6597338640869694,0.05208060039037926
16.64547962977064,2.760730891484553,-0.23690378297437714,0.36446759908574095,1.3266498942969318,0.5234220533792676,0.6951168227346851,0.051249956263625995
16.653622432858462,2.715169565155921,-0.23384513387270134,0.38675410598387333,1.4197217264505786,0.5601430071946295,0.7296612476106871,0.05040415996060438
16.661765235946284,2.7885890361004333,-0.23060625258931547,0.4087473695001072,1.5175409841581606,0.5987370303422909,0.7659487605477455,0.0517671123173194
16.669908039034105,3.0586720791017585,-0.22718143734101984,0.43261850254893686,1.6325120709361949,0.6440982085847967,0.8088691115574589,0.056780909273791924
16.678050842121927,3.185488188476248,-0.2235554136643897,0.45807284907963386,1.7474831577142291,0.6894593868273026,0.8516439578928283,0.05913511195215254
16.684745360622635,4.046731076738455,-0.22041381859575473,0.48117534851593396,1.8866730125120177,0.7443759401101343,0.9043179820586136,0.07512314631361178
16.690571535603667,4.671067146643718,-0.21753707653431725,0.5066470635199256,2.023776018709395,0.7984691393308172,0.9563563240762183,0.08671326412449437
16.696397710584698,5.043468039363223,-0.21450320877626033,0.5349924236007317,2.160879024906772,0.8525623385514999,1.0082810159090856,0.09362648030332549
16.70222388556573,5.136107059027609,-0.2112990105751235,0.5650446429391506,2.2920011132636757,0.9042958011825887,1.0577226687926624,0.09534622260807141
16.70805006054676,5.049371031878152,-0.20792043026245863,0.5947071347367799,2.413435204467067,0.9522069204923362,1.1032155454925896,0.09373606291753384
16.713876235527792,4.991627613408063,-0.20437028759270773,0.6239521933282596,2.5348692956704584,1.000118039802084,1.1485837684831461,0.09266411936800772
16.719702410508823,4.951455097995249,-0.20065060746563795,0.6529141050055896,2.65630338687385,1.0480291591118316,1.1938285483656732,0.09191836045892426
16.725528585489855,3.8554086655451156,-0.19676830448600865,0.678444332307891,2.714546022357455,1.0710084545462195,1.2140227822060026,0.07157145453657027
