t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U
62.92,0.07571,0.08070000000000001,0.0,0.3344050846821136,11.9,0.900949
62.940000000000005,0.06441,0.07801000000000001,0.0,0.3344050846821136,11.9,0.7664789999999999
62.96,0.061020000000000005,0.08070000000000001,0.0,0.3344050846821136,11.9,0.7261380000000001
62.980000000000004,0.0678,0.07263,0.0,0.3344050846821136,11.9,0.80682
63.0,0.07119,0.07263,0.0,0.3344050846821136,11.9,0.847161
63.02,0.08362,0.07801000000000001,0.0,0.3359409744238684,11.9,0.995078
63.04,0.06328,0.07801000000000001,0.0,0.3344050846821136,11.9,0.753032
63.06,0.06215,0.07263,0.0,0.3344050846821136,11.9,0.7395849999999999
63.08,0.07684,0.07263,0.0,0.3359409744238684,11.9,0.9143960000000001
63.1,0.07684,0.07801000000000001,0.0,0.3359409744238684,11.9,0.9143960000000001
63.120000000000005,0.05876000000000001,0.08070000000000001,0.0,0.3359409744238684,11.9,0.6992440000000001
63.14,0.07006,0.07263,0.0,0.3359409744238684,11.9,0.833714
63.160000000000004,0.06215,0.06994,0.0,0.3359409744238684,11.9,0.7395849999999999
63.18,0.05989,0.07801000000000001,0.0,0.3359409744238684,11.9,0.712691
63.2,0.07684,0.07263,0.0,0.3359409744238684,11.9,0.9143960000000001
63.22,0.07571,0.06994,0.0,0.3359409744238684,11.9,0.900949
63.24,0.08249000000000001,0.07263,0.0,0.3359409744238684,11.9,0.9816310000000001
63.26,0.07684,0.07263,0.0,0.3359409744238684,11.9,0.9143960000000001
63.28,0.07345,0.06994,0.0,0.3359409744238684,11.9,0.874055
63.300000000000004,0.06554,0.07263,0.0,0.3359409744238684,11.9,0.779926
63.32,0.05989,0.07263,0.0,0.3359409744238684,11.9,0.712691
63.34,0.05763,0.07263,0.0,0.3359409744238684,11.9,0.685797
63.36,0.061020000000000005,0.07263,0.0,0.3359409744238684,11.9,0.7261380000000001
63.38,0.05537,0.07801000000000001,0.0,0.3359409744238684,11.9,0.658903
63.4,0.05876000000000001,0.07263,0.0,0.3359409744238684,11.9,0.6992440000000001
63.42,0.0565,0.07263,0.0,0.3359409744238684,11.9,0.67235
63.440000000000005,0.05763,0.06994,0.0,0.3359409744238684,11.9,0.685797
63.46,0.05537,0.07263,0.0,0.3344050846821136,11.9,0.658903
63.480000000000004,0.05311,0.07263,0.0,0.3359409744238684,11.9,0.632009
63.5,0.061020000000000005,0.07263,0.0,0.3359409744238684,11.9,0.7261380000000001
63.52,0.05989,0.07263,0.0,0.3359409744238684,11.9,0.712691
63.54,0.07571,0.06994,0.0,0.3359409744238684,11.9,0.900949
63.56,0.07345,0.06994,0.0,0.3359409744238684,11.9,0.874055
63.58,0.08023,0.06994,0.0,0.3359409744238684,11.9,0.954737
63.6,0.07232,0.07263,0.0,0.3359409744238684,11.9,0.8606079999999999
63.620000000000005,0.05537,0.07801000000000001,0.0,0.3359409744238684,11.9,0.658903
63.64,0.06554,0.07263,0.0,0.3359409744238684,11.9,0.779926
63.660000000000004,0.04633,0.07263,0.0,0.3359409744238684,11.9,0.551327
63.68,0.05085,0.06994,0.0,0.3359409744238684,11.9,0.605115
63.7,0.05989,0.07263,0.0,0.3359409744238684,11.9,0.712691
