time,position,U
68.68,-0.5340707511102649,-1.8153450000000002
68.7,-0.5340707511102649,-1.8287920000000002
68.72,-0.5340707511102649,-1.8287920000000002
68.74,-0.5340707511102649,-1.8287920000000002
68.76,-0.5325348613685099,-1.8287920000000002
68.78,-0.5340707511102649,-1.8287920000000002
68.8,-0.5340707511102649,-1.8287920000000002
68.82000000000001,-0.5340707511102649,-1.8287920000000002
68.84,-0.5340707511102649,-1.8287920000000002
68.86,-0.5340707511102649,-1.8287920000000002
68.88,-0.5340707511102649,-1.8287920000000002
68.9,-0.5340707511102649,-1.8287920000000002
68.92,-0.5340707511102649,-1.8287920000000002
68.94,-0.5340707511102649,-1.8287920000000002
68.96000000000001,-0.5340707511102649,-1.8287920000000002
68.98,-0.5340707511102649,-1.8422390000000002
69.0,-0.5340707511102649,-1.8422390000000002
69.02,-0.5325348613685099,-1.8422390000000002
69.04,-0.5340707511102649,-1.8422390000000002
69.06,-0.5340707511102649,-1.8422390000000002
69.08,-0.5340707511102649,-1.8422390000000002
69.10000000000001,-0.5340707511102649,-1.8422390000000002
69.12,-0.5340707511102649,-1.8422390000000002
69.14,-0.5340707511102649,-1.8422390000000002
69.16,-0.5340707511102649,-1.8422390000000002
69.18,-0.5340707511102649,-1.8422390000000002
69.2,-0.5340707511102649,-1.8422390000000002
69.22,-0.5340707511102649,-1.8422390000000002
69.24,-0.5325348613685099,-1.8422390000000002
69.26,-0.5340707511102649,-1.8556860000000004
69.28,-0.5340707511102649,-1.8556860000000004
69.3,-0.5340707511102649,-1.8556860000000004
69.32000000000001,-0.5340707511102649,-1.8556860000000004
69.34,-0.5340707511102649,-1.8556860000000004
69.36,-0.5340707511102649,-1.8556860000000004
69.38,-0.5340707511102649,-1.8556860000000004
69.4,-0.5340707511102649,-1.8556860000000004
69.42,-0.5340707511102649,-1.8556860000000004
69.44,-0.5340707511102649,-1.8556860000000004
69.46000000000001,-0.5340707511102649,-1.8556860000000004
69.48,-0.5340707511102649,-1.8556860000000004
69.5,-0.5340707511102649,-1.8556860000000004
69.52,-0.5340707511102649,-1.8556860000000004
69.54,-0.5340707511102649,-1.8556860000000004
69.56,-0.5340707511102649,-1.8691330000000002
69.58,-0.5340707511102649,-1.8691330000000002
69.60000000000001,-0.5340707511102649,-1.8691330000000002
69.62,-0.5340707511102649,-1.8691330000000002
69.64,-0.5340707511102649,-1.8691330000000002
69.66,-0.5340707511102649,-1.8691330000000002
69.68,-0.5340707511102649,-1.8691330000000002
69.7,-0.5340707511102649,-1.8691330000000002
69.72,-0.5340707511102649,-1.8691330000000002
69.74,-0.5340707511102649,-1.8691330000000002
69.76,-0.5340707511102649,-1.8691330000000002
69.78,-0.5340707511102649,-1.8691330000000002
69.8,-0.5340707511102649,-1.8691330000000002
69.82000000000001,-0.5340707511102649,-1.8691330000000002
69.84,-0.5340707511102649,-1.8691330000000002
69.86,-0.5340707511102649,-1.8691330000000002
69.88,-0.5340707511102649,-1.8691330000000002
69.9,-0.5340707511102649,-1.8691330000000002
69.92,-0.5325348613685099,-1.8825800000000001
69.94,-0.5340707511102649,-1.8825800000000001
69.96000000000001,-0.5340707511102649,-1.8825800000000001
69.98,-0.5325348613685099,-1.8825800000000001
70.0,-0.5340707511102649,-1.8825800000000001
70.02,-0.5340707511102649,-1.8825800000000001
70.04,-0.5340707511102649,-1.8825800000000001
70.06,-0.5340707511102649,-1.8825800000000001
70.08,-0.5340707511102649,-1.8825800000000001
70.10000000000001,-0.5340707511102649,-1.8825800000000001
70.12,-0.5340707511102649,-1.8825800000000001
70.14,-0.5340707511102649,-1.8825800000000001
70.16,-0.5340707511102649,-1.8825800000000001
70.18,-0.5340707511102649,-1.8825800000000001
70.2,-0.5340707511102649,-1.8825800000000001
70.22,-0.5340707511102649,-1.8825800000000001
70.24,-0.5340707511102649,-1.8825800000000001
70.26,-0.5340707511102649,-1.8960270000000001
70.28,-0.5340707511102649,-1.8960270000000001
70.3,-0.5340707511102649,-1.8960270000000001
70.32000000000001,-0.5340707511102649,-1.8960270000000001
70.34,-0.5340707511102649,-1.8960270000000001
